count,OAREA,OCITY,OPROV,DAREA,DCITY,DPROV
"3",润州区,镇江市,江苏省,黄浦区,上海市,上海市
"3",丹徒区,镇江市,江苏省,黄浦区,上海市,上海市
"6",丹阳市,镇江市,江苏省,黄浦区,上海市,上海市
"1",扬中市,镇江市,江苏省,黄浦区,上海市,上海市
"4",海陵区,泰州市,江苏省,黄浦区,上海市,上海市
"1",高港区,泰州市,江苏省,黄浦区,上海市,上海市
"4",姜堰区,泰州市,江苏省,黄浦区,上海市,上海市
"3",兴化市,泰州市,江苏省,黄浦区,上海市,上海市
"8",靖江市,泰州市,江苏省,黄浦区,上海市,上海市
"6",泰兴市,泰州市,江苏省,黄浦区,上海市,上海市
"4616",黄浦区,上海市,上海市,徐汇区,上海市,上海市
"214203",徐汇区,上海市,上海市,徐汇区,上海市,上海市
"5983",长宁区,上海市,上海市,徐汇区,上海市,上海市
"4612",静安区,上海市,上海市,徐汇区,上海市,上海市
"7465",普陀区,上海市,上海市,徐汇区,上海市,上海市
"2211",虹口区,上海市,上海市,徐汇区,上海市,上海市
"2790",杨浦区,上海市,上海市,徐汇区,上海市,上海市
"28990",闵行区,上海市,上海市,徐汇区,上海市,上海市
"7158",宝山区,上海市,上海市,徐汇区,上海市,上海市
"5696",嘉定区,上海市,上海市,徐汇区,上海市,上海市
"22461",浦东新区,上海市,上海市,徐汇区,上海市,上海市
"487",金山区,上海市,上海市,徐汇区,上海市,上海市
"13403",松江区,上海市,上海市,徐汇区,上海市,上海市
"2493",青浦区,上海市,上海市,徐汇区,上海市,上海市
"1040",奉贤区,上海市,上海市,徐汇区,上海市,上海市
"140",崇明区,上海市,上海市,徐汇区,上海市,上海市
"9",玄武区,南京市,江苏省,徐汇区,上海市,上海市
"21",秦淮区,南京市,江苏省,徐汇区,上海市,上海市
"19",建邺区,南京市,江苏省,徐汇区,上海市,上海市
"28",鼓楼区,南京市,江苏省,徐汇区,上海市,上海市
"18",浦口区,南京市,江苏省,徐汇区,上海市,上海市
"15",栖霞区,南京市,江苏省,徐汇区,上海市,上海市
"14",雨花台区,南京市,江苏省,徐汇区,上海市,上海市
"34",江宁区,南京市,江苏省,徐汇区,上海市,上海市
"7",六合区,南京市,江苏省,徐汇区,上海市,上海市
"4",溧水区,南京市,江苏省,徐汇区,上海市,上海市
"1",高淳区,南京市,江苏省,徐汇区,上海市,上海市
"20",锡山区,无锡市,江苏省,徐汇区,上海市,上海市
"27",惠山区,无锡市,江苏省,徐汇区,上海市,上海市
"59",滨湖区,无锡市,江苏省,徐汇区,上海市,上海市
"38",梁溪区,无锡市,江苏省,徐汇区,上海市,上海市
"19",新吴区,无锡市,江苏省,徐汇区,上海市,上海市
"23",江阴市,无锡市,江苏省,徐汇区,上海市,上海市
"13",宜兴市,无锡市,江苏省,徐汇区,上海市,上海市
"13",天宁区,常州市,江苏省,徐汇区,上海市,上海市
"14",钟楼区,常州市,江苏省,徐汇区,上海市,上海市
"9",新北区,常州市,江苏省,徐汇区,上海市,上海市
"9",武进区,常州市,江苏省,徐汇区,上海市,上海市
"2",金坛区,常州市,江苏省,徐汇区,上海市,上海市
"9",溧阳市,常州市,江苏省,徐汇区,上海市,上海市
"57",虎丘区,苏州市,江苏省,徐汇区,上海市,上海市
"77",吴中区,苏州市,江苏省,徐汇区,上海市,上海市
"30",相城区,苏州市,江苏省,徐汇区,上海市,上海市
"279",姑苏区,苏州市,江苏省,徐汇区,上海市,上海市
"39",吴江区,苏州市,江苏省,徐汇区,上海市,上海市
"60",常熟市,苏州市,江苏省,徐汇区,上海市,上海市
"34",张家港市,苏州市,江苏省,徐汇区,上海市,上海市
"482",昆山市,苏州市,江苏省,徐汇区,上海市,上海市
"52",太仓市,苏州市,江苏省,徐汇区,上海市,上海市
"46",崇川区,南通市,江苏省,徐汇区,上海市,上海市
"8",港闸区,南通市,江苏省,徐汇区,上海市,上海市
"20",通州区,南通市,江苏省,徐汇区,上海市,上海市
"8",如东县,南通市,江苏省,徐汇区,上海市,上海市
"50",启东市,南通市,江苏省,徐汇区,上海市,上海市
"24",如皋市,南通市,江苏省,徐汇区,上海市,上海市
"36",海门市,南通市,江苏省,徐汇区,上海市,上海市
"20",海安市,南通市,江苏省,徐汇区,上海市,上海市
"4",广陵区,扬州市,江苏省,徐汇区,上海市,上海市
"16",邗江区,扬州市,江苏省,徐汇区,上海市,上海市
"11",江都区,扬州市,江苏省,徐汇区,上海市,上海市
"3",宝应县,扬州市,江苏省,徐汇区,上海市,上海市
"3",仪征市,扬州市,江苏省,徐汇区,上海市,上海市
"10",高邮市,扬州市,江苏省,徐汇区,上海市,上海市
"4",京口区,镇江市,江苏省,徐汇区,上海市,上海市
"5",润州区,镇江市,江苏省,徐汇区,上海市,上海市
"4",丹徒区,镇江市,江苏省,徐汇区,上海市,上海市
"5",丹阳市,镇江市,江苏省,徐汇区,上海市,上海市
"3",句容市,镇江市,江苏省,徐汇区,上海市,上海市
"6",海陵区,泰州市,江苏省,徐汇区,上海市,上海市
"5",高港区,泰州市,江苏省,徐汇区,上海市,上海市
"5",姜堰区,泰州市,江苏省,徐汇区,上海市,上海市
"7",兴化市,泰州市,江苏省,徐汇区,上海市,上海市
"9",靖江市,泰州市,江苏省,徐汇区,上海市,上海市
"14",泰兴市,泰州市,江苏省,徐汇区,上海市,上海市
"2447",黄浦区,上海市,上海市,长宁区,上海市,上海市
"6193",徐汇区,上海市,上海市,长宁区,上海市,上海市
"171078",长宁区,上海市,上海市,长宁区,上海市,上海市
"4217",静安区,上海市,上海市,长宁区,上海市,上海市
"11403",普陀区,上海市,上海市,长宁区,上海市,上海市
"1830",虹口区,上海市,上海市,长宁区,上海市,上海市
"2141",杨浦区,上海市,上海市,长宁区,上海市,上海市
"18744",闵行区,上海市,上海市,长宁区,上海市,上海市
"6669",宝山区,上海市,上海市,长宁区,上海市,上海市
"9454",嘉定区,上海市,上海市,长宁区,上海市,上海市
"12761",浦东新区,上海市,上海市,长宁区,上海市,上海市
"253",金山区,上海市,上海市,长宁区,上海市,上海市
"4581",松江区,上海市,上海市,长宁区,上海市,上海市
"5919",青浦区,上海市,上海市,长宁区,上海市,上海市
"446",奉贤区,上海市,上海市,长宁区,上海市,上海市
"153",崇明区,上海市,上海市,长宁区,上海市,上海市
"19",玄武区,南京市,江苏省,长宁区,上海市,上海市
"23",秦淮区,南京市,江苏省,长宁区,上海市,上海市
"24",建邺区,南京市,江苏省,长宁区,上海市,上海市
"25",鼓楼区,南京市,江苏省,长宁区,上海市,上海市
"18",浦口区,南京市,江苏省,长宁区,上海市,上海市
"13",栖霞区,南京市,江苏省,长宁区,上海市,上海市
"12",雨花台区,南京市,江苏省,长宁区,上海市,上海市
"30",江宁区,南京市,江苏省,长宁区,上海市,上海市
"8",六合区,南京市,江苏省,长宁区,上海市,上海市
"4",溧水区,南京市,江苏省,长宁区,上海市,上海市
"13",锡山区,无锡市,江苏省,长宁区,上海市,上海市
"14",惠山区,无锡市,江苏省,长宁区,上海市,上海市
"47",滨湖区,无锡市,江苏省,长宁区,上海市,上海市
"35",梁溪区,无锡市,江苏省,长宁区,上海市,上海市
"13",新吴区,无锡市,江苏省,长宁区,上海市,上海市
"26",江阴市,无锡市,江苏省,长宁区,上海市,上海市
"15",宜兴市,无锡市,江苏省,长宁区,上海市,上海市
"17",天宁区,常州市,江苏省,长宁区,上海市,上海市
"11",钟楼区,常州市,江苏省,长宁区,上海市,上海市
"23",新北区,常州市,江苏省,长宁区,上海市,上海市
"20",武进区,常州市,江苏省,长宁区,上海市,上海市
"7",金坛区,常州市,江苏省,长宁区,上海市,上海市
"10",溧阳市,常州市,江苏省,长宁区,上海市,上海市
"56",虎丘区,苏州市,江苏省,长宁区,上海市,上海市
"63",吴中区,苏州市,江苏省,长宁区,上海市,上海市
"38",相城区,苏州市,江苏省,长宁区,上海市,上海市
"334",姑苏区,苏州市,江苏省,长宁区,上海市,上海市
"34",吴江区,苏州市,江苏省,长宁区,上海市,上海市
"25",常熟市,苏州市,江苏省,长宁区,上海市,上海市
"15",张家港市,苏州市,江苏省,长宁区,上海市,上海市
"539",昆山市,苏州市,江苏省,长宁区,上海市,上海市
"60",太仓市,苏州市,江苏省,长宁区,上海市,上海市
"27",崇川区,南通市,江苏省,长宁区,上海市,上海市
"6",港闸区,南通市,江苏省,长宁区,上海市,上海市
"23",通州区,南通市,江苏省,长宁区,上海市,上海市
"9",如东县,南通市,江苏省,长宁区,上海市,上海市
"26",启东市,南通市,江苏省,长宁区,上海市,上海市
"6",如皋市,南通市,江苏省,长宁区,上海市,上海市
"32",海门市,南通市,江苏省,长宁区,上海市,上海市
"13",海安市,南通市,江苏省,长宁区,上海市,上海市
"6",广陵区,扬州市,江苏省,长宁区,上海市,上海市
"11",邗江区,扬州市,江苏省,长宁区,上海市,上海市
"3",江都区,扬州市,江苏省,长宁区,上海市,上海市
"7",宝应县,扬州市,江苏省,长宁区,上海市,上海市
"10",高邮市,扬州市,江苏省,长宁区,上海市,上海市
"10",京口区,镇江市,江苏省,长宁区,上海市,上海市
"2",润州区,镇江市,江苏省,长宁区,上海市,上海市
"1",丹徒区,镇江市,江苏省,长宁区,上海市,上海市
"3",丹阳市,镇江市,江苏省,长宁区,上海市,上海市
"4",扬中市,镇江市,江苏省,长宁区,上海市,上海市
"3",句容市,镇江市,江苏省,长宁区,上海市,上海市
"8",海陵区,泰州市,江苏省,长宁区,上海市,上海市
"2",高港区,泰州市,江苏省,长宁区,上海市,上海市
"7",姜堰区,泰州市,江苏省,长宁区,上海市,上海市
"9",兴化市,泰州市,江苏省,长宁区,上海市,上海市
"6",靖江市,泰州市,江苏省,长宁区,上海市,上海市
"12",泰兴市,泰州市,江苏省,长宁区,上海市,上海市
"4604",黄浦区,上海市,上海市,静安区,上海市,上海市
"5316",徐汇区,上海市,上海市,静安区,上海市,上海市
"5931",长宁区,上海市,上海市,静安区,上海市,上海市
"218162",静安区,上海市,上海市,静安区,上海市,上海市
"15705",普陀区,上海市,上海市,静安区,上海市,上海市
"7882",虹口区,上海市,上海市,静安区,上海市,上海市
"6243",杨浦区,上海市,上海市,静安区,上海市,上海市
"10360",闵行区,上海市,上海市,静安区,上海市,上海市
"24194",宝山区,上海市,上海市,静安区,上海市,上海市
"6775",嘉定区,上海市,上海市,静安区,上海市,上海市
"21279",浦东新区,上海市,上海市,静安区,上海市,上海市
"201",金山区,上海市,上海市,静安区,上海市,上海市
"3485",松江区,上海市,上海市,静安区,上海市,上海市
"2075",青浦区,上海市,上海市,静安区,上海市,上海市
"509",奉贤区,上海市,上海市,静安区,上海市,上海市
"202",崇明区,上海市,上海市,静安区,上海市,上海市
"21",玄武区,南京市,江苏省,静安区,上海市,上海市
"35",秦淮区,南京市,江苏省,静安区,上海市,上海市
"28",建邺区,南京市,江苏省,静安区,上海市,上海市
"28",鼓楼区,南京市,江苏省,静安区,上海市,上海市
"19",浦口区,南京市,江苏省,静安区,上海市,上海市
"13",栖霞区,南京市,江苏省,静安区,上海市,上海市
"10",雨花台区,南京市,江苏省,静安区,上海市,上海市
"29",江宁区,南京市,江苏省,静安区,上海市,上海市
"7",六合区,南京市,江苏省,静安区,上海市,上海市
"5",溧水区,南京市,江苏省,静安区,上海市,上海市
"1",高淳区,南京市,江苏省,静安区,上海市,上海市
"9",锡山区,无锡市,江苏省,静安区,上海市,上海市
"15",惠山区,无锡市,江苏省,静安区,上海市,上海市
"50",滨湖区,无锡市,江苏省,静安区,上海市,上海市
"37",梁溪区,无锡市,江苏省,静安区,上海市,上海市
"24",新吴区,无锡市,江苏省,静安区,上海市,上海市
"22",江阴市,无锡市,江苏省,静安区,上海市,上海市
"21",宜兴市,无锡市,江苏省,静安区,上海市,上海市
"23",天宁区,常州市,江苏省,静安区,上海市,上海市
"21",钟楼区,常州市,江苏省,静安区,上海市,上海市
"14",新北区,常州市,江苏省,静安区,上海市,上海市
"18",武进区,常州市,江苏省,静安区,上海市,上海市
"1",金坛区,常州市,江苏省,静安区,上海市,上海市
"13",溧阳市,常州市,江苏省,静安区,上海市,上海市
"73",虎丘区,苏州市,江苏省,静安区,上海市,上海市
"64",吴中区,苏州市,江苏省,静安区,上海市,上海市
"39",相城区,苏州市,江苏省,静安区,上海市,上海市
"293",姑苏区,苏州市,江苏省,静安区,上海市,上海市
"37",吴江区,苏州市,江苏省,静安区,上海市,上海市
"31",常熟市,苏州市,江苏省,静安区,上海市,上海市
"21",张家港市,苏州市,江苏省,静安区,上海市,上海市
"490",昆山市,苏州市,江苏省,静安区,上海市,上海市
"62",太仓市,苏州市,江苏省,静安区,上海市,上海市
"40",崇川区,南通市,江苏省,静安区,上海市,上海市
"8",港闸区,南通市,江苏省,静安区,上海市,上海市
"18",通州区,南通市,江苏省,静安区,上海市,上海市
"8",如东县,南通市,江苏省,静安区,上海市,上海市
"55",启东市,南通市,江苏省,静安区,上海市,上海市
"15",如皋市,南通市,江苏省,静安区,上海市,上海市
"45",海门市,南通市,江苏省,静安区,上海市,上海市
"17",海安市,南通市,江苏省,静安区,上海市,上海市
"10",广陵区,扬州市,江苏省,静安区,上海市,上海市
"22",邗江区,扬州市,江苏省,静安区,上海市,上海市
"11",江都区,扬州市,江苏省,静安区,上海市,上海市
"8",宝应县,扬州市,江苏省,静安区,上海市,上海市
"2",仪征市,扬州市,江苏省,静安区,上海市,上海市
"9",高邮市,扬州市,江苏省,静安区,上海市,上海市
"9",京口区,镇江市,江苏省,静安区,上海市,上海市
"10",润州区,镇江市,江苏省,静安区,上海市,上海市
"3",丹徒区,镇江市,江苏省,静安区,上海市,上海市
"13",丹阳市,镇江市,江苏省,静安区,上海市,上海市
"4",扬中市,镇江市,江苏省,静安区,上海市,上海市
"4",句容市,镇江市,江苏省,静安区,上海市,上海市
"8",海陵区,泰州市,江苏省,静安区,上海市,上海市
"2",高港区,泰州市,江苏省,静安区,上海市,上海市
"8",姜堰区,泰州市,江苏省,静安区,上海市,上海市
"4",兴化市,泰州市,江苏省,静安区,上海市,上海市
"6",靖江市,泰州市,江苏省,静安区,上海市,上海市
"21",泰兴市,泰州市,江苏省,静安区,上海市,上海市
"2113",黄浦区,上海市,上海市,普陀区,上海市,上海市
"2917",徐汇区,上海市,上海市,普陀区,上海市,上海市
"4923",长宁区,上海市,上海市,普陀区,上海市,上海市
"6687",静安区,上海市,上海市,普陀区,上海市,上海市
"289207",普陀区,上海市,上海市,普陀区,上海市,上海市
"2302",虹口区,上海市,上海市,普陀区,上海市,上海市
"2781",杨浦区,上海市,上海市,普陀区,上海市,上海市
"7474",闵行区,上海市,上海市,普陀区,上海市,上海市
"15909",宝山区,上海市,上海市,普陀区,上海市,上海市
"17103",嘉定区,上海市,上海市,普陀区,上海市,上海市
"11092",浦东新区,上海市,上海市,普陀区,上海市,上海市
"210",金山区,上海市,上海市,普陀区,上海市,上海市
"2505",松江区,上海市,上海市,普陀区,上海市,上海市
"2430",青浦区,上海市,上海市,普陀区,上海市,上海市
"401",奉贤区,上海市,上海市,普陀区,上海市,上海市
"677",崇明区,上海市,上海市,普陀区,上海市,上海市
"10",玄武区,南京市,江苏省,普陀区,上海市,上海市
"24",秦淮区,南京市,江苏省,普陀区,上海市,上海市
"15",建邺区,南京市,江苏省,普陀区,上海市,上海市
"20",鼓楼区,南京市,江苏省,普陀区,上海市,上海市
"13",浦口区,南京市,江苏省,普陀区,上海市,上海市
"14",栖霞区,南京市,江苏省,普陀区,上海市,上海市
"6",雨花台区,南京市,江苏省,普陀区,上海市,上海市
"26",江宁区,南京市,江苏省,普陀区,上海市,上海市
"7",六合区,南京市,江苏省,普陀区,上海市,上海市
"2",溧水区,南京市,江苏省,普陀区,上海市,上海市
"1",高淳区,南京市,江苏省,普陀区,上海市,上海市
"10",锡山区,无锡市,江苏省,普陀区,上海市,上海市
"20",惠山区,无锡市,江苏省,普陀区,上海市,上海市
"55",滨湖区,无锡市,江苏省,普陀区,上海市,上海市
"28",梁溪区,无锡市,江苏省,普陀区,上海市,上海市
"11",新吴区,无锡市,江苏省,普陀区,上海市,上海市
"20",江阴市,无锡市,江苏省,普陀区,上海市,上海市
"19",宜兴市,无锡市,江苏省,普陀区,上海市,上海市
"18",天宁区,常州市,江苏省,普陀区,上海市,上海市
"14",钟楼区,常州市,江苏省,普陀区,上海市,上海市
"10",新北区,常州市,江苏省,普陀区,上海市,上海市
"19",武进区,常州市,江苏省,普陀区,上海市,上海市
"4",金坛区,常州市,江苏省,普陀区,上海市,上海市
"20",溧阳市,常州市,江苏省,普陀区,上海市,上海市
"39",虎丘区,苏州市,江苏省,普陀区,上海市,上海市
"60",吴中区,苏州市,江苏省,普陀区,上海市,上海市
"51",相城区,苏州市,江苏省,普陀区,上海市,上海市
"235",姑苏区,苏州市,江苏省,普陀区,上海市,上海市
"46",吴江区,苏州市,江苏省,普陀区,上海市,上海市
"28",常熟市,苏州市,江苏省,普陀区,上海市,上海市
"21",张家港市,苏州市,江苏省,普陀区,上海市,上海市
"748",昆山市,苏州市,江苏省,普陀区,上海市,上海市
"173",太仓市,苏州市,江苏省,普陀区,上海市,上海市
"34",崇川区,南通市,江苏省,普陀区,上海市,上海市
"10",港闸区,南通市,江苏省,普陀区,上海市,上海市
"41",通州区,南通市,江苏省,普陀区,上海市,上海市
"15",如东县,南通市,江苏省,普陀区,上海市,上海市
"114",启东市,南通市,江苏省,普陀区,上海市,上海市
"19",如皋市,南通市,江苏省,普陀区,上海市,上海市
"80",海门市,南通市,江苏省,普陀区,上海市,上海市
"20",海安市,南通市,江苏省,普陀区,上海市,上海市
"7",广陵区,扬州市,江苏省,普陀区,上海市,上海市
"15",邗江区,扬州市,江苏省,普陀区,上海市,上海市
"7",江都区,扬州市,江苏省,普陀区,上海市,上海市
"11",宝应县,扬州市,江苏省,普陀区,上海市,上海市
"6",仪征市,扬州市,江苏省,普陀区,上海市,上海市
"11",高邮市,扬州市,江苏省,普陀区,上海市,上海市
"8",京口区,镇江市,江苏省,普陀区,上海市,上海市
"10",润州区,镇江市,江苏省,普陀区,上海市,上海市
"2",丹徒区,镇江市,江苏省,普陀区,上海市,上海市
"12",丹阳市,镇江市,江苏省,普陀区,上海市,上海市
"3",扬中市,镇江市,江苏省,普陀区,上海市,上海市
"4",句容市,镇江市,江苏省,普陀区,上海市,上海市
"6",海陵区,泰州市,江苏省,普陀区,上海市,上海市
"3",高港区,泰州市,江苏省,普陀区,上海市,上海市
"9",姜堰区,泰州市,江苏省,普陀区,上海市,上海市
"10",兴化市,泰州市,江苏省,普陀区,上海市,上海市
"10",靖江市,泰州市,江苏省,普陀区,上海市,上海市
"18",泰兴市,泰州市,江苏省,普陀区,上海市,上海市
"993",黄浦区,上海市,上海市,虹口区,上海市,上海市
"1096",徐汇区,上海市,上海市,虹口区,上海市,上海市
"993",长宁区,上海市,上海市,虹口区,上海市,上海市
"5049",静安区,上海市,上海市,虹口区,上海市,上海市
"2554",普陀区,上海市,上海市,虹口区,上海市,上海市
"119237",虹口区,上海市,上海市,虹口区,上海市,上海市
"6792",杨浦区,上海市,上海市,虹口区,上海市,上海市
"2349",闵行区,上海市,上海市,虹口区,上海市,上海市
"5829",宝山区,上海市,上海市,虹口区,上海市,上海市
"1455",嘉定区,上海市,上海市,虹口区,上海市,上海市
"8517",浦东新区,上海市,上海市,虹口区,上海市,上海市
"74",金山区,上海市,上海市,虹口区,上海市,上海市
"840",松江区,上海市,上海市,虹口区,上海市,上海市
"421",青浦区,上海市,上海市,虹口区,上海市,上海市
"168",奉贤区,上海市,上海市,虹口区,上海市,上海市
"83",崇明区,上海市,上海市,虹口区,上海市,上海市
"3",玄武区,南京市,江苏省,虹口区,上海市,上海市
"8",秦淮区,南京市,江苏省,虹口区,上海市,上海市
"12",建邺区,南京市,江苏省,虹口区,上海市,上海市
"3",鼓楼区,南京市,江苏省,虹口区,上海市,上海市
"10",浦口区,南京市,江苏省,虹口区,上海市,上海市
"7",栖霞区,南京市,江苏省,虹口区,上海市,上海市
"3",雨花台区,南京市,江苏省,虹口区,上海市,上海市
"16",江宁区,南京市,江苏省,虹口区,上海市,上海市
"5",六合区,南京市,江苏省,虹口区,上海市,上海市
"1",溧水区,南京市,江苏省,虹口区,上海市,上海市
"1",高淳区,南京市,江苏省,虹口区,上海市,上海市
"3",锡山区,无锡市,江苏省,虹口区,上海市,上海市
"1",惠山区,无锡市,江苏省,虹口区,上海市,上海市
"23",滨湖区,无锡市,江苏省,虹口区,上海市,上海市
"17",梁溪区,无锡市,江苏省,虹口区,上海市,上海市
"7",新吴区,无锡市,江苏省,虹口区,上海市,上海市
"6",江阴市,无锡市,江苏省,虹口区,上海市,上海市
"5",宜兴市,无锡市,江苏省,虹口区,上海市,上海市
"4",天宁区,常州市,江苏省,虹口区,上海市,上海市
"6",钟楼区,常州市,江苏省,虹口区,上海市,上海市
"5",新北区,常州市,江苏省,虹口区,上海市,上海市
"6",武进区,常州市,江苏省,虹口区,上海市,上海市
"1",金坛区,常州市,江苏省,虹口区,上海市,上海市
"7",溧阳市,常州市,江苏省,虹口区,上海市,上海市
"18",虎丘区,苏州市,江苏省,虹口区,上海市,上海市
"28",吴中区,苏州市,江苏省,虹口区,上海市,上海市
"8",相城区,苏州市,江苏省,虹口区,上海市,上海市
"83",姑苏区,苏州市,江苏省,虹口区,上海市,上海市
"12",吴江区,苏州市,江苏省,虹口区,上海市,上海市
"7",常熟市,苏州市,江苏省,虹口区,上海市,上海市
"6",张家港市,苏州市,江苏省,虹口区,上海市,上海市
"110",昆山市,苏州市,江苏省,虹口区,上海市,上海市
"18",太仓市,苏州市,江苏省,虹口区,上海市,上海市
"18",崇川区,南通市,江苏省,虹口区,上海市,上海市
"1",港闸区,南通市,江苏省,虹口区,上海市,上海市
"17",通州区,南通市,江苏省,虹口区,上海市,上海市
"8",如东县,南通市,江苏省,虹口区,上海市,上海市
"17",启东市,南通市,江苏省,虹口区,上海市,上海市
"7",如皋市,南通市,江苏省,虹口区,上海市,上海市
"15",海门市,南通市,江苏省,虹口区,上海市,上海市
"7",海安市,南通市,江苏省,虹口区,上海市,上海市
"2",广陵区,扬州市,江苏省,虹口区,上海市,上海市
"4",邗江区,扬州市,江苏省,虹口区,上海市,上海市
"1",江都区,扬州市,江苏省,虹口区,上海市,上海市
"1",宝应县,扬州市,江苏省,虹口区,上海市,上海市
"1",仪征市,扬州市,江苏省,虹口区,上海市,上海市
"6",高邮市,扬州市,江苏省,虹口区,上海市,上海市
"4",润州区,镇江市,江苏省,虹口区,上海市,上海市
"1",丹徒区,镇江市,江苏省,虹口区,上海市,上海市
"2",丹阳市,镇江市,江苏省,虹口区,上海市,上海市
"1",扬中市,镇江市,江苏省,虹口区,上海市,上海市
"3",句容市,镇江市,江苏省,虹口区,上海市,上海市
"2",海陵区,泰州市,江苏省,虹口区,上海市,上海市
"2",高港区,泰州市,江苏省,虹口区,上海市,上海市
"2",兴化市,泰州市,江苏省,虹口区,上海市,上海市
"3",靖江市,泰州市,江苏省,虹口区,上海市,上海市
"5",泰兴市,泰州市,江苏省,虹口区,上海市,上海市
"989",黄浦区,上海市,上海市,杨浦区,上海市,上海市
"1268",徐汇区,上海市,上海市,杨浦区,上海市,上海市
"1029",长宁区,上海市,上海市,杨浦区,上海市,上海市
"3465",静安区,上海市,上海市,杨浦区,上海市,上海市
"2640",普陀区,上海市,上海市,杨浦区,上海市,上海市
"6462",虹口区,上海市,上海市,杨浦区,上海市,上海市
"219667",杨浦区,上海市,上海市,杨浦区,上海市,上海市
"2976",闵行区,上海市,上海市,杨浦区,上海市,上海市
"7223",宝山区,上海市,上海市,杨浦区,上海市,上海市
"2024",嘉定区,上海市,上海市,杨浦区,上海市,上海市
