count,OAREA,OCITY,OPROV,DAREA,DCITY,DPROV
"114",滨湖区,无锡市,江苏省,静安区,上海市,上海市
"303",梁溪区,无锡市,江苏省,静安区,上海市,上海市
"204",新吴区,无锡市,江苏省,静安区,上海市,上海市
"83",江阴市,无锡市,江苏省,静安区,上海市,上海市
"61",宜兴市,无锡市,江苏省,静安区,上海市,上海市
"92",天宁区,常州市,江苏省,静安区,上海市,上海市
"88",钟楼区,常州市,江苏省,静安区,上海市,上海市
"71",新北区,常州市,江苏省,静安区,上海市,上海市
"61",武进区,常州市,江苏省,静安区,上海市,上海市
"15",金坛区,常州市,江苏省,静安区,上海市,上海市
"27",溧阳市,常州市,江苏省,静安区,上海市,上海市
"226",虎丘区,苏州市,江苏省,静安区,上海市,上海市
"294",吴中区,苏州市,江苏省,静安区,上海市,上海市
"180",相城区,苏州市,江苏省,静安区,上海市,上海市
"1474",姑苏区,苏州市,江苏省,静安区,上海市,上海市
"131",吴江区,苏州市,江苏省,静安区,上海市,上海市
"228",常熟市,苏州市,江苏省,静安区,上海市,上海市
"64",张家港市,苏州市,江苏省,静安区,上海市,上海市
"2894",昆山市,苏州市,江苏省,静安区,上海市,上海市
"804",太仓市,苏州市,江苏省,静安区,上海市,上海市
"326",崇川区,南通市,江苏省,静安区,上海市,上海市
"12",港闸区,南通市,江苏省,静安区,上海市,上海市
"88",通州区,南通市,江苏省,静安区,上海市,上海市
"16",如东县,南通市,江苏省,静安区,上海市,上海市
"246",启东市,南通市,江苏省,静安区,上海市,上海市
"36",如皋市,南通市,江苏省,静安区,上海市,上海市
"100",海门市,南通市,江苏省,静安区,上海市,上海市
"32",海安市,南通市,江苏省,静安区,上海市,上海市
"10",广陵区,扬州市,江苏省,静安区,上海市,上海市
"19",邗江区,扬州市,江苏省,静安区,上海市,上海市
"13",江都区,扬州市,江苏省,静安区,上海市,上海市
"1",宝应县,扬州市,江苏省,静安区,上海市,上海市
"8",仪征市,扬州市,江苏省,静安区,上海市,上海市
"6",高邮市,扬州市,江苏省,静安区,上海市,上海市
"13",京口区,镇江市,江苏省,静安区,上海市,上海市
"128",润州区,镇江市,江苏省,静安区,上海市,上海市
"37",丹徒区,镇江市,江苏省,静安区,上海市,上海市
"63",丹阳市,镇江市,江苏省,静安区,上海市,上海市
"2",扬中市,镇江市,江苏省,静安区,上海市,上海市
"39",句容市,镇江市,江苏省,静安区,上海市,上海市
"19",海陵区,泰州市,江苏省,静安区,上海市,上海市
"3",高港区,泰州市,江苏省,静安区,上海市,上海市
"6",姜堰区,泰州市,江苏省,静安区,上海市,上海市
"11",兴化市,泰州市,江苏省,静安区,上海市,上海市
"29",靖江市,泰州市,江苏省,静安区,上海市,上海市
"17",泰兴市,泰州市,江苏省,静安区,上海市,上海市
"20288",黄浦区,上海市,上海市,普陀区,上海市,上海市
"21300",徐汇区,上海市,上海市,普陀区,上海市,上海市
"52322",长宁区,上海市,上海市,普陀区,上海市,上海市
"74071",静安区,上海市,上海市,普陀区,上海市,上海市
"9462",虹口区,上海市,上海市,普陀区,上海市,上海市
"8752",杨浦区,上海市,上海市,普陀区,上海市,上海市
"26826",闵行区,上海市,上海市,普陀区,上海市,上海市
"51682",宝山区,上海市,上海市,普陀区,上海市,上海市
"58476",嘉定区,上海市,上海市,普陀区,上海市,上海市
"26422",浦东新区,上海市,上海市,普陀区,上海市,上海市
"558",金山区,上海市,上海市,普陀区,上海市,上海市
"6296",松江区,上海市,上海市,普陀区,上海市,上海市
"7404",青浦区,上海市,上海市,普陀区,上海市,上海市
"1411",奉贤区,上海市,上海市,普陀区,上海市,上海市
"1201",崇明区,上海市,上海市,普陀区,上海市,上海市
"201",玄武区,南京市,江苏省,普陀区,上海市,上海市
"43",秦淮区,南京市,江苏省,普陀区,上海市,上海市
"22",建邺区,南京市,江苏省,普陀区,上海市,上海市
"240",鼓楼区,南京市,江苏省,普陀区,上海市,上海市
"54",浦口区,南京市,江苏省,普陀区,上海市,上海市
"95",栖霞区,南京市,江苏省,普陀区,上海市,上海市
"279",雨花台区,南京市,江苏省,普陀区,上海市,上海市
"107",江宁区,南京市,江苏省,普陀区,上海市,上海市
"11",六合区,南京市,江苏省,普陀区,上海市,上海市
"4",溧水区,南京市,江苏省,普陀区,上海市,上海市
"2",高淳区,南京市,江苏省,普陀区,上海市,上海市
"162",锡山区,无锡市,江苏省,普陀区,上海市,上海市
"164",惠山区,无锡市,江苏省,普陀区,上海市,上海市
"177",滨湖区,无锡市,江苏省,普陀区,上海市,上海市
"411",梁溪区,无锡市,江苏省,普陀区,上海市,上海市
"316",新吴区,无锡市,江苏省,普陀区,上海市,上海市
"117",江阴市,无锡市,江苏省,普陀区,上海市,上海市
"87",宜兴市,无锡市,江苏省,普陀区,上海市,上海市
"191",天宁区,常州市,江苏省,普陀区,上海市,上海市
"118",钟楼区,常州市,江苏省,普陀区,上海市,上海市
"117",新北区,常州市,江苏省,普陀区,上海市,上海市
"86",武进区,常州市,江苏省,普陀区,上海市,上海市
"26",金坛区,常州市,江苏省,普陀区,上海市,上海市
"34",溧阳市,常州市,江苏省,普陀区,上海市,上海市
"346",虎丘区,苏州市,江苏省,普陀区,上海市,上海市
"362",吴中区,苏州市,江苏省,普陀区,上海市,上海市
"225",相城区,苏州市,江苏省,普陀区,上海市,上海市
"2227",姑苏区,苏州市,江苏省,普陀区,上海市,上海市
"213",吴江区,苏州市,江苏省,普陀区,上海市,上海市
"380",常熟市,苏州市,江苏省,普陀区,上海市,上海市
"100",张家港市,苏州市,江苏省,普陀区,上海市,上海市
"4429",昆山市,苏州市,江苏省,普陀区,上海市,上海市
"1220",太仓市,苏州市,江苏省,普陀区,上海市,上海市
"643",崇川区,南通市,江苏省,普陀区,上海市,上海市
"29",港闸区,南通市,江苏省,普陀区,上海市,上海市
"136",通州区,南通市,江苏省,普陀区,上海市,上海市
"26",如东县,南通市,江苏省,普陀区,上海市,上海市
"162",启东市,南通市,江苏省,普陀区,上海市,上海市
"57",如皋市,南通市,江苏省,普陀区,上海市,上海市
"146",海门市,南通市,江苏省,普陀区,上海市,上海市
"57",海安市,南通市,江苏省,普陀区,上海市,上海市
"18",广陵区,扬州市,江苏省,普陀区,上海市,上海市
"28",邗江区,扬州市,江苏省,普陀区,上海市,上海市
"24",江都区,扬州市,江苏省,普陀区,上海市,上海市
"17",宝应县,扬州市,江苏省,普陀区,上海市,上海市
"8",仪征市,扬州市,江苏省,普陀区,上海市,上海市
"27",高邮市,扬州市,江苏省,普陀区,上海市,上海市
"14",京口区,镇江市,江苏省,普陀区,上海市,上海市
"193",润州区,镇江市,江苏省,普陀区,上海市,上海市
"84",丹徒区,镇江市,江苏省,普陀区,上海市,上海市
"80",丹阳市,镇江市,江苏省,普陀区,上海市,上海市
"6",扬中市,镇江市,江苏省,普陀区,上海市,上海市
"77",句容市,镇江市,江苏省,普陀区,上海市,上海市
"23",海陵区,泰州市,江苏省,普陀区,上海市,上海市
"14",高港区,泰州市,江苏省,普陀区,上海市,上海市
"18",姜堰区,泰州市,江苏省,普陀区,上海市,上海市
"25",兴化市,泰州市,江苏省,普陀区,上海市,上海市
"37",靖江市,泰州市,江苏省,普陀区,上海市,上海市
"39",泰兴市,泰州市,江苏省,普陀区,上海市,上海市
"14394",黄浦区,上海市,上海市,虹口区,上海市,上海市
"6760",徐汇区,上海市,上海市,虹口区,上海市,上海市
"6119",长宁区,上海市,上海市,虹口区,上海市,上海市
"52087",静安区,上海市,上海市,虹口区,上海市,上海市
"9294",普陀区,上海市,上海市,虹口区,上海市,上海市
"51714",杨浦区,上海市,上海市,虹口区,上海市,上海市
"7171",闵行区,上海市,上海市,虹口区,上海市,上海市
"21065",宝山区,上海市,上海市,虹口区,上海市,上海市
"3848",嘉定区,上海市,上海市,虹口区,上海市,上海市
"26192",浦东新区,上海市,上海市,虹口区,上海市,上海市
"164",金山区,上海市,上海市,虹口区,上海市,上海市
"2382",松江区,上海市,上海市,虹口区,上海市,上海市
"1678",青浦区,上海市,上海市,虹口区,上海市,上海市
"598",奉贤区,上海市,上海市,虹口区,上海市,上海市
"1129",崇明区,上海市,上海市,虹口区,上海市,上海市
"25",玄武区,南京市,江苏省,虹口区,上海市,上海市
"11",秦淮区,南京市,江苏省,虹口区,上海市,上海市
"3",建邺区,南京市,江苏省,虹口区,上海市,上海市
"37",鼓楼区,南京市,江苏省,虹口区,上海市,上海市
"13",浦口区,南京市,江苏省,虹口区,上海市,上海市
"12",栖霞区,南京市,江苏省,虹口区,上海市,上海市
"33",雨花台区,南京市,江苏省,虹口区,上海市,上海市
"17",江宁区,南京市,江苏省,虹口区,上海市,上海市
"1",溧水区,南京市,江苏省,虹口区,上海市,上海市
"1",高淳区,南京市,江苏省,虹口区,上海市,上海市
"23",锡山区,无锡市,江苏省,虹口区,上海市,上海市
"28",惠山区,无锡市,江苏省,虹口区,上海市,上海市
"22",滨湖区,无锡市,江苏省,虹口区,上海市,上海市
"63",梁溪区,无锡市,江苏省,虹口区,上海市,上海市
"55",新吴区,无锡市,江苏省,虹口区,上海市,上海市
"19",江阴市,无锡市,江苏省,虹口区,上海市,上海市
"14",宜兴市,无锡市,江苏省,虹口区,上海市,上海市
"23",天宁区,常州市,江苏省,虹口区,上海市,上海市
"16",钟楼区,常州市,江苏省,虹口区,上海市,上海市
"19",新北区,常州市,江苏省,虹口区,上海市,上海市
"20",武进区,常州市,江苏省,虹口区,上海市,上海市
"6",金坛区,常州市,江苏省,虹口区,上海市,上海市
"8",溧阳市,常州市,江苏省,虹口区,上海市,上海市
"58",虎丘区,苏州市,江苏省,虹口区,上海市,上海市
"89",吴中区,苏州市,江苏省,虹口区,上海市,上海市
"48",相城区,苏州市,江苏省,虹口区,上海市,上海市
"332",姑苏区,苏州市,江苏省,虹口区,上海市,上海市
"46",吴江区,苏州市,江苏省,虹口区,上海市,上海市
"83",常熟市,苏州市,江苏省,虹口区,上海市,上海市
"22",张家港市,苏州市,江苏省,虹口区,上海市,上海市
"934",昆山市,苏州市,江苏省,虹口区,上海市,上海市
"288",太仓市,苏州市,江苏省,虹口区,上海市,上海市
"114",崇川区,南通市,江苏省,虹口区,上海市,上海市
"3",港闸区,南通市,江苏省,虹口区,上海市,上海市
"34",通州区,南通市,江苏省,虹口区,上海市,上海市
"7",如东县,南通市,江苏省,虹口区,上海市,上海市
"187",启东市,南通市,江苏省,虹口区,上海市,上海市
"14",如皋市,南通市,江苏省,虹口区,上海市,上海市
"50",海门市,南通市,江苏省,虹口区,上海市,上海市
"6",海安市,南通市,江苏省,虹口区,上海市,上海市
"6",广陵区,扬州市,江苏省,虹口区,上海市,上海市
"6",邗江区,扬州市,江苏省,虹口区,上海市,上海市
"10",江都区,扬州市,江苏省,虹口区,上海市,上海市
"2",宝应县,扬州市,江苏省,虹口区,上海市,上海市
"2",高邮市,扬州市,江苏省,虹口区,上海市,上海市
"2",京口区,镇江市,江苏省,虹口区,上海市,上海市
"23",润州区,镇江市,江苏省,虹口区,上海市,上海市
"8",丹徒区,镇江市,江苏省,虹口区,上海市,上海市
"15",丹阳市,镇江市,江苏省,虹口区,上海市,上海市
"10",句容市,镇江市,江苏省,虹口区,上海市,上海市
"3",海陵区,泰州市,江苏省,虹口区,上海市,上海市
"2",高港区,泰州市,江苏省,虹口区,上海市,上海市
"2",姜堰区,泰州市,江苏省,虹口区,上海市,上海市
"2",兴化市,泰州市,江苏省,虹口区,上海市,上海市
"3",靖江市,泰州市,江苏省,虹口区,上海市,上海市
"6",泰兴市,泰州市,江苏省,虹口区,上海市,上海市
"12104",黄浦区,上海市,上海市,杨浦区,上海市,上海市
"7405",徐汇区,上海市,上海市,杨浦区,上海市,上海市
"7622",长宁区,上海市,上海市,杨浦区,上海市,上海市
"24713",静安区,上海市,上海市,杨浦区,上海市,上海市
"8776",普陀区,上海市,上海市,杨浦区,上海市,上海市
"53753",虹口区,上海市,上海市,杨浦区,上海市,上海市
"9165",闵行区,上海市,上海市,杨浦区,上海市,上海市
"26861",宝山区,上海市,上海市,杨浦区,上海市,上海市
"5312",嘉定区,上海市,上海市,杨浦区,上海市,上海市
"62734",浦东新区,上海市,上海市,杨浦区,上海市,上海市
"269",金山区,上海市,上海市,杨浦区,上海市,上海市
"2885",松江区,上海市,上海市,杨浦区,上海市,上海市
"2048",青浦区,上海市,上海市,杨浦区,上海市,上海市
